route_id,type,hdbscan_cluster,centroid_score,isoforest_score,knn_score,ensemble_score,interpretation,detected_global,detected_per_cluster,cluster_threshold
220812-Droneway-Name-rec1,normal,-1,0.7402677146944403,0.6955749675919096,0.7280507420252514,0.7187255240526714,심각,True,False,0.7586748739889994
220812-Droneway-Name-square,normal,-1,0.5397017081804384,0.6900510547237952,0.5791022099808482,0.611661597337904,이상,False,False,0.7586748739889994
220812-Droneway-Name-survey,normal,-1,0.22864077799004637,0.19842876511997098,0.21855445995685321,0.21353007743205826,정상,False,False,0.7586748739889994
220813-Droneway-Name-circle,normal,-1,1.0,1.0,1.0,1.0,심각,True,True,0.7586748739889994
220824-Droneway-Name-haevichi,normal,-1,1.0,0.826204193046872,1.0,0.9304816772187487,심각,True,True,0.7586748739889994
220824-Droneway-Name-ibs-rectangle,normal,-1,1.0,0.8644134249720478,1.0,0.9457653699888191,심각,True,True,0.7586748739889994
220824-Droneway-Name-people,normal,-1,1.0,0.8062795773921592,0.7884023131562694,0.8590325249037445,심각,True,True,0.7586748739889994
220824-Droneway-Name-posc-tr,normal,-1,1.0,0.7597556683476208,1.0,0.9039022673390484,심각,True,True,0.7586748739889994
221012-5-test1,normal,-1,0.31786523714739273,0.3447902088972532,0.30209121660372856,0.3239030196842377,주의,False,False,0.7586748739889994
221012-thirdTest-4,normal,-1,0.32285033204344044,0.4506247843531105,0.36390447863004777,0.38627635694329066,주의,False,False,0.7586748739889994
221013-dbTest-3,normal,-1,0.2227879227355623,0.33439225640852177,0.27954994284395573,0.2844582622372641,정상,False,False,0.7586748739889994
221013-dbTest-4,normal,-1,0.3821121754502197,0.4290057355680481,0.30318058990506663,0.3771901238338051,주의,False,False,0.7586748739889994
221013-dbTest-5,normal,-1,0.7426059190930892,0.6535220227438678,0.4502820420668528,0.6192751974455297,이상,False,False,0.7586748739889994
221013-dbTest-6,normal,-1,0.2898733809917251,0.47492931061269295,0.41029154924364225,0.4000212033156874,주의,False,False,0.7586748739889994
221013-dbTest-7,normal,-1,0.19194172013356095,0.31225394756598635,0.2997980919841473,0.272423522661707,정상,False,False,0.7586748739889994
221013-dbTest-8,normal,-1,0.4002775800274169,0.4730137836139775,0.35123211773422325,0.41465842277408305,주의,False,False,0.7586748739889994
221018-etriTest-1,normal,-1,0.2975071932948616,0.41652639621843424,0.2610476231874016,0.3341770034320527,주의,False,False,0.7586748739889994
221111-Droneway-Name-ato-test1,normal,-1,0.46527078837755714,0.6527600409196264,0.6306204451297748,0.5898713864200502,이상,False,False,0.7586748739889994
221111-Droneway-Name-test-2,normal,-1,0.5039259152920121,0.6004459978752001,0.7167499750016787,0.6063811662381873,이상,False,False,0.7586748739889994
221111-Droneway-Name-test-ig-1,normal,9,0.3101958498471915,0.20863564375025367,0.02140858788093361,0.18293558881853902,정상,False,False,0.2437569071975772
221111-Droneway-Name-test-ig-2,normal,9,0.2588256486124042,0.16535621341367956,0.02171976188811573,0.15030610851562778,정상,False,False,0.2437569071975772
221211-Droneway-test_01,normal,-1,0.22760689546241752,0.19357611079362025,0.08095252458595227,0.16999827033195905,정상,False,False,0.7586748739889994
221211-Droneway-test_02,normal,7,0.1326344050945883,0.1118753512545343,0.0452820936355302,0.09812509012084927,정상,False,False,0.15912197398937225
221211-Droneway-test_03,normal,-1,0.26861588934889397,0.15417363807265738,0.06894114827936602,0.16293656651754096,정상,False,False,0.7586748739889994
221212-Droneway_test_05,normal,6,0.3552549223294249,0.1868623678065966,0.03607287771001084,0.19214328713446935,정상,False,False,0.2500212818266508
221214-Droneway-Name_03,normal,5,0.10161374505591352,0.01124338396482405,0.0018669982183901093,0.03554157656822071,정상,False,False,0.16363088673447765
221214-Droneway-oryk_0,normal,9,0.2203151741153101,0.1561070774418074,0.022109648803946873,0.13517027785250005,정상,False,False,0.2437569071975772
221214-Droneway-oryk_02,normal,5,0.09703851880300121,0.016337677712282783,0.002780747552030096,0.0364808509914225,정상,False,False,0.16363088673447765
221215-Droneway-Name-gwanganli1,normal,-1,1.0,0.8601475934054699,1.0,0.944059037362188,심각,True,True,0.7586748739889994
221219-Droneway-Name-haendae-seawall,normal,-1,1.0,0.6201162337473594,1.0,0.8480464934989438,심각,True,True,0.7586748739889994
221219-Droneway-Name-igidae,normal,-1,0.676276834827784,0.7369712466573476,0.8400086599249862,0.74967414708877,심각,True,False,0.7586748739889994
221219-Droneway-Name-igidae-skywalk,normal,-1,0.9822696179096907,0.7859450386183002,0.8466615386968942,0.8630573624292956,심각,True,True,0.7586748739889994
221219-Droneway-Name-yongdosan,normal,-1,0.9825150014433637,0.7770767138179343,0.8865026014611274,0.871535966398521,심각,True,True,0.7586748739889994
221226-Droneway-Name_lap_curve_01,normal,-1,0.7881880476987229,0.6655645151758974,0.9099873877268687,0.7756784366980365,심각,True,True,0.7586748739889994
221226-Droneway-Name_songdo_survey_01,normal,-1,0.7057785954152933,0.6527656166786937,0.5218905784572708,0.6294069988332467,이상,False,False,0.7586748739889994
221226-Droneway-Name_surey_01,normal,-1,0.2581261083591234,0.28619769869462053,0.22683066064338842,0.2599661101786018,정상,False,False,0.7586748739889994
221226-Droneway-Name_survey_02,normal,-1,0.3454696127396626,0.29211692572197445,0.3653890876868504,0.33010438041674367,주의,False,False,0.7586748739889994
221226-Droneway-lapshot_test,normal,-1,0.5411777407791126,0.5461650435926309,0.6694700072640444,0.5816603418499995,이상,False,False,0.7586748739889994
221226-path_route_test_suv_01,normal,-1,0.2452345929455892,0.17107825019023082,0.12323505962297038,0.1789721958466602,정상,False,False,0.7586748739889994
230110-MOUNT-EC2022121200,normal,-1,0.7516340020281546,0.7063104861718085,0.8351008878196032,0.7585446614230507,심각,True,False,0.7586748739889994
230110-MOUNT-EP2023011000,normal,4,0.08917560630874895,0.08429086860790314,0.06570899928378574,0.08018172912092167,정상,False,False,0.1412928770873052
230113-MOUNT-EC2023011300,normal,-1,0.42419039551243354,0.5899118338570151,0.7363685358851317,0.5841324129620756,이상,False,False,0.7586748739889994
230113-MOUNT-EC2023011301,normal,-1,1.0,0.7890401722814585,1.0,0.9156160689125834,심각,True,True,0.7586748739889994
230113-MOUNT-EC2023011302,normal,-1,0.5837395687989625,0.7899014798345951,0.7705315898876632,0.7222419395398259,심각,True,False,0.7586748739889994
230113-MOUNT-EC2023011303,normal,0,0.659486764859722,0.6271137577340616,0.7678204809263813,0.6790376768294557,이상,True,False,0.6793617876898703
230113-MOUNT-EC2023011304,normal,-1,1.0,0.723283086918568,0.9012122084597348,0.8596768973053477,심각,True,True,0.7586748739889994
230113-MOUNT-EC2023011305,normal,-1,0.922836793822721,0.7394159293732947,0.7315374140365075,0.7920786341070865,심각,True,True,0.7586748739889994
230113-MOUNT-EC2023011306,normal,-1,0.8727647895298564,0.6574197857951918,0.6956970223765157,0.7335064578899884,심각,True,False,0.7586748739889994
230114-MOUNT-EC2023011400,normal,-1,0.8339988740822538,0.6444827604294823,0.774110174854773,0.740225818852901,심각,True,False,0.7586748739889994
230114-MOUNT-EC2023011401,normal,-1,1.0,0.6854100436056509,1.0,0.8741640174422605,심각,True,True,0.7586748739889994
230116-Droneway-Name-lapup,normal,-1,0.6650825305106286,0.6416617422808529,0.5381016427312921,0.6176199488849173,이상,False,False,0.7586748739889994
230116-Droneway-Name-songdo-sur-01,normal,-1,0.3551378898914907,0.37318946478581694,0.39685185234833825,0.3748727085862754,주의,False,False,0.7586748739889994
230117-KIM_TEST,normal,-1,0.2489157313549412,0.3171514052280905,0.26900259551230754,0.2822360601514108,정상,False,False,0.7586748739889994
230119-Droneway-Name-cu01,normal,-1,0.9729694436730149,0.7328007755993509,0.8507633958311392,0.8402401620909865,심각,True,True,0.7586748739889994
230119-Droneway-Name-cu2,normal,-1,0.4875830465860086,0.6999727296653696,0.6346021130926692,0.6166446397697513,이상,False,False,0.7586748739889994
230119-Droneway-Name-cu3,normal,0,0.5056221606710803,0.6064149118441411,0.6396169121447048,0.586137686582392,이상,False,False,0.6793617876898703
230119-Droneway-Name-da01,normal,8,0.1437696140762164,0.11931226232577208,0.012171983848489396,0.09450738430772057,정상,False,False,0.1409202472062483
230119-Droneway-Name-hm,normal,8,0.17358886539325244,0.24492679338435608,0.042838104492922295,0.16289880831959486,정상,False,True,0.1409202472062483
230119-Droneway-Name-su,normal,-1,0.37585808753682476,0.40846505402737776,0.3021140505289281,0.36677766303067694,주의,False,False,0.7586748739889994
230119-Droneway-Name-su2,normal,-1,0.3841139238522664,0.20300011658759987,0.21228280208785552,0.2601190644170765,정상,False,False,0.7586748739889994
230125-CITY-EC2023012502,normal,-1,0.415077197811644,0.3336981835942924,0.07747192816491691,0.2812440112306852,정상,False,False,0.7586748739889994
230125-CITY-EC2023012503,normal,8,0.042588322046109045,0.06559284780837848,0.010625131951094751,0.04220117532251254,정상,False,False,0.1409202472062483
230125-MOUNT-EC2023012505,normal,-1,0.8474094022777846,0.5865534372344541,0.693043956411435,0.6967573825005475,이상,True,False,0.7586748739889994
230126-MOUNT-EC2023012609,normal,-1,0.8480794417779046,0.6098386823489942,0.7338056484665998,0.7185010000129489,심각,True,False,0.7586748739889994
230126-MOUNT-EC2023012612,normal,-1,0.9411864962014723,0.7715926847335369,1.0,0.8909930227538565,심각,True,True,0.7586748739889994
230126-inha_mod_test_01,normal,-1,0.5611177930682013,0.7508131657765549,0.7601549354840312,0.6967070848762917,이상,True,False,0.7586748739889994
230127-CITY-EC2023012504,normal,-1,0.21471303701851321,0.2395608735620478,0.04752042597309417,0.17449438832230135,정상,False,False,0.7586748739889994
