route_id,type,hdbscan_cluster,centroid_score,isoforest_score,knn_score,ensemble_score,interpretation,detected_global,detected_per_cluster,cluster_threshold
240126-MOUNT-EC2024012602,normal,36,0.018223697758989615,0.11552849895350692,3.084015504977967e-09,0.051678509834304304,정상,False,False,0.05413857239811326
240126-MOUNT-EC2024012603,normal,37,0.018925899813565503,0.11987980240567664,9.525227857544624e-07,0.05362997666317604,정상,False,False,0.05434635492528279
240126-MOUNT-EC2024012604,normal,37,0.018843840380619606,0.11987980240567664,4.608112232071517e-08,0.05360508690079324,정상,False,False,0.05434635492528279
240126-MOUNT-EC2024012605,normal,36,0.018222509993753064,0.11552849895350692,3.531284380070878e-09,0.05167815363891401,정상,False,False,0.05413857239811326
240126-MOUNT-EC2024012606,normal,36,0.01820810290808792,0.11552849895350692,5.231474659740676e-09,0.05167383202327155,정상,False,False,0.05413857239811326
240126-MOUNT-EC2024012607,normal,37,0.018826948473464257,0.11987980240567664,3.0859214134736843e-08,0.05360001476207418,정상,False,False,0.05434635492528279
240126-MOUNT-EC2024012608,normal,36,0.01822713242706441,0.11552849895350692,4.435086280340979e-09,0.05167954064004798,정상,False,False,0.05413857239811326
240126-MOUNT-EC2024012609,normal,36,0.018223577382516835,0.11552849895350692,3.83005419805026e-09,0.05167847394517408,정상,False,False,0.05413857239811326
240126-TEST01,normal,62,0.03361727710682406,0.012351602966515274,7.114373858583039e-05,0.015047167440229076,정상,False,False,0.0270331192695053
240127-MOUNT-EC2024012700,normal,36,0.01819726541813272,0.11552849895350692,1.6706960216404943e-08,0.05167058421893066,정상,False,False,0.05413857239811326
240127-MOUNT-EC2024012701,normal,36,0.018206476751557742,0.11552849895350692,7.109104059361909e-09,0.051673344739601314,정상,False,False,0.05413857239811326
240127-MOUNT-EC2024012702,normal,36,0.018217068962459466,0.11552849895350692,3.6366406908447664e-09,0.05167652136113282,정상,False,False,0.05413857239811326
240127-MOUNT-EC2024012703,normal,36,0.01818549327857304,0.11552849895350692,4.694870067340587e-08,0.051667061649584886,정상,False,False,0.05413857239811326
240129-MOUNT-EC2024012900,normal,36,0.018214963289964598,0.11552849895350692,3.3299403894026123e-09,0.051675889567374275,정상,False,False,0.05413857239811326
240129-MOUNT-EC2024012901,normal,36,0.018233252788539153,0.11552849895350692,7.723988624771023e-09,0.051681377735161106,정상,False,False,0.05413857239811326
240129-MOUNT-EC2024012902,normal,36,0.017908374868286284,0.110916876042918,0.00011859877389130766,0.04977484250982048,정상,False,False,0.05413857239811326
240130-CRIMEPATROL-EC2024013007,normal,12,0.10780877954756296,0.2756235961780483,8.42094968262776e-05,0.1426173351845361,정상,False,False,0.16587764979817562
