route_id,type,hdbscan_cluster,centroid_score,isoforest_score,knn_score,ensemble_score,interpretation,detected_global,detected_per_cluster,cluster_threshold
20221223-MOUNT-EP202212300,normal,-1,0.2043870867652562,0.18722999496655301,0.12117173319634454,0.17255964397510143,정상,False,False,0.7931183589436489
20221224-MOUNT-EP2022122003,normal,-1,0.12320665208871799,0.05404142832604231,0.07496198988494578,0.08106716392251605,정상,False,False,0.7931183589436489
20221224-null-EP2022122003,normal,-1,0.3152663562803029,0.3417026063207588,0.13580640498969965,0.2720028709093043,정상,False,False,0.7931183589436489
20221228-MOUNT-EP2022122800,normal,3,0.15360598481992313,0.19771828711969042,0.06832634211896514,0.14566701292954265,정상,False,True,0.14560981214036464
20221228-MOUNT-EP2022122801,normal,-1,0.20878203033641526,0.14142204217898957,0.09380288242774369,0.1473442907008435,정상,False,False,0.7931183589436489
20230107-FARM-EC2022121201,normal,-1,0.9767108673558476,0.7374020072960916,0.8003982383010073,0.8280935346154932,심각,True,True,0.7931183589436489
20230107-MOUNT-EC2022121200,normal,-1,0.9001095480660861,0.8559801630060853,0.7650186208742866,0.8419305158845459,심각,True,True,0.7931183589436489
210101-WP-30,normal,-1,0.5646240100762971,0.5561542467027083,0.3756671091395133,0.5045490344458264,이상,False,False,0.7931183589436489
210101-WP-903,normal,-1,1.0,0.9095629275298532,1.0,0.9638251710119414,심각,True,True,0.7931183589436489
210111-operationtest,normal,-1,0.4371557218628863,0.26325565663677497,0.15519445501439383,0.28300731571789406,정상,False,False,0.7931183589436489
210114-DJI-waypoint3-test,normal,6,0.10832538660302736,0.07845258246853837,0.004389407076430814,0.0651954710912528,정상,False,False,0.16973038191331263
210115-operator0115,normal,-1,0.5031136014614388,0.40300888075149877,0.19935150538595514,0.3719430843548177,주의,False,False,0.7931183589436489
210119-DJItet,normal,6,0.1097364924360731,0.07722938755834718,0.0037047620655639396,0.06492413137382999,정상,False,False,0.16973038191331263
210120-Parkservey22,normal,-1,0.428071989852639,0.5234628005602265,0.28449431016933235,0.423155010230682,주의,False,False,0.7931183589436489
210120-TEST1,normal,8,0.08597114175732569,0.0793903738553613,0.016015266123392435,0.06235207190635996,정상,False,False,0.14932936830283752
210120-airportcircle,normal,-1,0.9287902761068082,0.7406701879894876,0.9249290981778002,0.8523838874811775,심각,True,True,0.7931183589436489
210120-songdoCircle,normal,-1,0.5824677337032063,0.6758976608342118,0.6144913530592017,0.629446790362407,이상,False,False,0.7931183589436489
210121-TechnoPark,normal,-1,0.2642624017717369,0.23497072070072478,0.2380825323989879,0.24469176853150737,정상,False,False,0.7931183589436489
210121-songdo3,normal,-1,0.49851010634749127,0.727364188216703,0.49764607405413697,0.5897925294071696,이상,False,False,0.7931183589436489
210121-songdoCircle2,normal,-1,0.5176533131020491,0.6471991689351033,0.5447174168931801,0.57759088657261,이상,False,False,0.7931183589436489
210121-songdoCircle5,normal,-1,0.610602513974089,0.7044418834270703,0.5154307808037794,0.6195867418041887,이상,False,False,0.7931183589436489
210121-songdoCircle6,normal,-1,0.7751127948883467,0.806421169017287,0.8117628870908647,0.7986311722006783,심각,True,True,0.7931183589436489
210122-Mtest2,normal,-1,0.20274793900829402,0.21746709734312686,0.08430569013467092,0.1731029276801402,정상,False,False,0.7931183589436489
210122-Parkservey,normal,-1,0.28048097978684944,0.34791700495085054,0.2769802518781698,0.30640517147984603,주의,False,False,0.7931183589436489
210129-TestA,normal,-1,0.24983967436262228,0.19582739895370926,0.07751821623287519,0.17653832676013295,정상,False,False,0.7931183589436489
210202-DJITest2,normal,6,0.10516130722684544,0.1690267679549844,0.006853860393464621,0.10121525746808677,정상,False,False,0.16973038191331263
210202-DJITest3,normal,-1,0.71317909868269,0.4924225995418726,0.10172334008505504,0.4414397714470725,주의,False,False,0.7931183589436489
210208-search,normal,-1,0.24602834984405203,0.26042262936653693,0.14485667612230818,0.22143455953652286,정상,False,False,0.7931183589436489
210208-search2,normal,-1,0.2112523416502198,0.2526079494148863,0.24621359468329557,0.23828296066600912,정상,False,False,0.7931183589436489
210208-search3,normal,-1,0.703571375014104,0.5974294381274012,0.3614031252585889,0.5584641253327683,이상,False,False,0.7931183589436489
210209-M210T,normal,9,0.21131133611952746,0.14738901228265888,0.03592925211147396,0.13312778138236397,정상,False,False,0.25308432567788147
210209-phantomT,normal,9,0.3423291379673013,0.20101917287648496,0.032297521291715134,0.19279566692829891,정상,False,False,0.25308432567788147
210209-phanton2,normal,-1,0.2564791892380274,0.20996419139033695,0.06923216403410133,0.1816990825377734,정상,False,False,0.7931183589436489
210216-M210DVST1,normal,6,0.10513247381474956,0.06600615902880547,0.0025436127282515513,0.058705289574422524,정상,False,False,0.16973038191331263
210216-M210DVST2,normal,-1,0.2934241006801299,0.22997584543297633,0.09269358491780033,0.2078256438525696,정상,False,False,0.7931183589436489
210220-DVSTEST1,normal,6,0.12629971846662721,0.1684392588336333,0.008130052513179022,0.1077046348273952,정상,False,False,0.16973038191331263
210220-DVSTEST2,normal,8,0.12838041956991578,0.13799484678496488,0.012829768527964108,0.09756099514334993,정상,False,False,0.14932936830283752
210223-M201_same,normal,-1,0.4238050398274444,0.27958109999751435,0.06601025896092548,0.2587770296355167,정상,False,False,0.7931183589436489
210223-PIX2_1,normal,-1,0.18721140102269565,0.2644992493307958,0.043675684810816,0.17506582548237185,정상,False,False,0.7931183589436489
210223-PIX2_2,normal,8,0.10974031682513051,0.09786751496377788,0.019280986383632924,0.07785339694814018,정상,False,False,0.14932936830283752
210223-Phan_same,normal,8,0.09819986294736882,0.1076656405095111,0.012963701859920816,0.07641532564599134,정상,False,False,0.14932936830283752
210224-LTE_same,normal,-1,0.24318459418996913,0.18388495974815322,0.08060511772708207,0.17069089747437666,정상,False,False,0.7931183589436489
210224-M210_same,normal,-1,0.1801472843637625,0.10236291536029762,0.08664951932598404,0.12098420725104302,정상,False,False,0.7931183589436489
210224-Phantom_same,normal,-1,0.14991751218351995,0.12816784064027176,0.07530975077873539,0.11883531514478529,정상,False,False,0.7931183589436489
210224-qwe32,normal,8,0.1370175600717697,0.1263075364079601,0.02717898614340273,0.09978197842773577,정상,False,False,0.14932936830283752
210224-qwer12,normal,8,0.02719188783380586,0.015679967153986674,0.008774504020687652,0.017061904417942725,정상,False,False,0.14932936830283752
210225-LTE_001,normal,-1,0.20767494002333722,0.17351506047204435,0.07951886131001834,0.15556416458882438,정상,False,False,0.7931183589436489
210225-LTE_002,normal,-1,0.23329427454922408,0.17083689574081085,0.11328115393850148,0.172307386842642,정상,False,False,0.7931183589436489
210225-M210_001,normal,-1,0.16499257314210172,0.11065571989482181,0.08707487490791067,0.11988252237293245,정상,False,False,0.7931183589436489
210225-Phantom_001,normal,-1,0.11221005615345062,0.03208197109111133,0.09687047584344352,0.07555694803551277,정상,False,False,0.7931183589436489
210225-TEST10,normal,9,0.33359290199325436,0.32076559541929195,0.0413145420394587,0.2407784713775307,정상,False,False,0.25308432567788147
210225-etri_01,normal,-1,0.25021531040147427,0.2937712345982285,0.1306690931132339,0.23177381489370386,정상,False,False,0.7931183589436489
210225-etri_02,normal,-1,0.1303900346785991,0.07029009107038098,0.10708567359131657,0.09935874890912709,정상,False,False,0.7931183589436489
210225-etri_03,normal,-1,0.5200957909218354,0.3860784352457317,0.17336255694079472,0.3624688784570817,주의,False,False,0.7931183589436489
210228-golf2,normal,-1,0.3347128131964351,0.19941965618898905,0.14389952457371374,0.22335156380664026,정상,False,False,0.7931183589436489
210228-golf3,normal,-1,0.33198954659009433,0.34967927236312424,0.33449864522306655,0.33981816648919794,주의,False,False,0.7931183589436489
210228-golf4,normal,-1,0.31951551882542734,0.20407166011631706,0.08924245784201842,0.20425605704676056,정상,False,False,0.7931183589436489
210228-golfT,normal,4,0.13559370135783802,0.10610788592516407,0.04633117576272587,0.0970206175062348,정상,False,False,0.1541871575229782
210228-same_001,normal,-1,0.2390127179559116,0.19693840138932883,0.07442113473479738,0.17280551636294422,정상,False,False,0.7931183589436489
210228-same_002,normal,-1,0.4738330782395433,0.2707491451036077,0.18958792140154637,0.30732595793377,주의,False,False,0.7931183589436489
210228-same_003,normal,4,0.1474671184922739,0.12246262297938704,0.059722375413914223,0.11114189736361126,정상,False,False,0.1541871575229782
210302-socketT,normal,9,0.1572095662353187,0.16665094165953265,0.024824406880785393,0.1212705685986443,정상,False,False,0.25308432567788147
210304-M210X,normal,-1,0.8070110676167622,0.6444605675317203,0.4077327737679136,0.6222073794280909,이상,False,False,0.7931183589436489
210304-PhanTest,normal,7,0.3384712990164295,0.20254574136420667,0.054750326170467024,0.19898478410175163,정상,False,False,0.22240987093216397
210304-PhanTest_2,normal,-1,0.192523824347955,0.2284850892018223,0.0450454606518687,0.16266482118067604,정상,False,False,0.7931183589436489
210304-SPLINE_test,normal,9,0.28656472105298714,0.23898612779586492,0.029925961310543068,0.190541655827405,정상,False,False,0.25308432567788147
210304-SPLINE_test_2,normal,8,0.10693726476055126,0.13712769258548174,0.02162477871002468,0.09341969007536549,정상,False,False,0.14932936830283752
210309-M210WPT,normal,6,0.13211809638243685,0.13845013213360846,0.005571062116518855,0.0966868004031301,정상,False,False,0.16973038191331263
210309-M210WPT_1,normal,6,0.1411885533931909,0.20191710682456376,0.015844892502696894,0.12787687649859183,정상,False,False,0.16973038191331263
210309-M210WPT_1.3km_wp15_half,normal,-1,0.1695981755695551,0.17099846589040835,0.09153684731332512,0.1467398932210274,정상,False,False,0.7931183589436489
210309-M210WPT_1.44km_wp13_half,normal,-1,0.37174660099102713,0.2892424095666142,0.18681538322199662,0.2832655590905528,정상,False,False,0.7931183589436489
210309-M210WPT_2km,normal,-1,0.1915517188863738,0.14714386217809405,0.0994558227432801,0.1461598073601338,정상,False,False,0.7931183589436489
210309-M210WPT_2km_19,normal,-1,0.2593936811326353,0.4362660491249708,0.24905004514845908,0.3270395375343166,주의,False,False,0.7931183589436489
210309-M210WPT_2km_wp25,normal,-1,0.24358504641119158,0.31532527268207033,0.26108318328006497,0.2775305779802051,정상,False,False,0.7931183589436489
210309-M210WPT_3km_wp15,normal,-1,0.3589718987376893,0.29789243924858355,0.2329801712697707,0.2967425967016714,정상,False,False,0.7931183589436489
210309-M210WPT_3km_wp15_half,normal,-1,0.3195540907185031,0.2722463824433923,0.1706313706961944,0.2559541914017662,정상,False,False,0.7931183589436489
210309-M210WPT_3km_wp19,normal,-1,0.3209748769637681,0.3465484586336084,0.2530534331171769,0.3108278764777268,주의,False,False,0.7931183589436489
210309-M210WPT_3km_wp19_half,normal,-1,0.31245103554392645,0.3556114187420413,0.25689068094496237,0.3130470824434831,주의,False,False,0.7931183589436489
210309-P0/MX,normal,3,0.1279912029793595,0.0971340856851296,0.05770534367771055,0.09456259827117285,정상,False,False,0.14560981214036464
210312-Delivery,normal,-1,0.3849640039406247,0.23198229848858554,0.14174351105063712,0.25080517389281276,정상,False,False,0.7931183589436489
210312-Taean,normal,5,0.20506612355780493,0.04840067967483874,0.049775273984341804,0.09581269113257951,정상,False,False,0.15688455366194748
210312-Taean2,normal,-1,0.2133212435076761,0.1643896176175358,0.11098094617411144,0.16304650395155057,정상,False,False,0.7931183589436489
210312-Taean3,normal,-1,0.08951031990516703,0.02638024292875152,0.06739488346733598,0.057623658183251505,정상,False,False,0.7931183589436489
210328-CircleT2_6.4km_way21,normal,-1,0.5383201689790638,0.925428617283607,0.5934684167795323,0.7097080226410216,심각,True,False,0.7931183589436489
210328-LineT_3km_way19,normal,-1,0.26878656314735233,0.2962224389768301,0.2859131616744666,0.2848988930372777,정상,False,False,0.7931183589436489
210328-circlet_3km_way64,normal,-1,0.5427886204943475,0.6294933162195939,0.578343356891038,0.5881369197034532,이상,False,False,0.7931183589436489
210328-squareT2_5.3km_way31,normal,-1,0.6288561496657338,0.599750696434256,0.3740586032860523,0.5407747044592383,이상,False,False,0.7931183589436489
210328-squareT_2.8km_way19,normal,-1,0.2648676331067807,0.32736999329366834,0.22805539937736485,0.278824907062711,정상,False,False,0.7931183589436489
210328-squareT_5.3km_way19,normal,-1,0.3500402291562723,0.3745836055269315,0.29568366946092733,0.3435506117959325,주의,False,False,0.7931183589436489
210328-wpcirclet_6.8km_way33,normal,-1,0.8539218310634169,0.642528324996712,0.5584428286339563,0.6807207279078967,이상,False,False,0.7931183589436489
210402-songdoTM-F,normal,-1,0.15887864711617478,0.24845821516326827,0.2162521372115002,0.21192252136360978,정상,False,False,0.7931183589436489
210404-210404_circlet1_3.14km,normal,-1,0.6700338310252218,0.6343309974787168,0.750646408518988,0.6799364708547497,이상,False,False,0.7931183589436489
210404-210404_circlet2_5.26km,normal,-1,0.26474494144292005,0.329597433497513,0.19450870946005916,0.269615068669899,정상,False,False,0.7931183589436489
210404-210404_circlet3_5.21km,normal,-1,0.2709046481502052,0.40490776432811515,0.2912193697038047,0.33060031108744903,주의,False,False,0.7931183589436489
210404-210404_kt1_5.86km,normal,-1,0.7355790945597794,0.5036679519993017,0.5276635138825884,0.5804399633324311,이상,False,False,0.7931183589436489
210404-M210-10km-wp64,normal,-1,0.6727613517984583,0.6761768508047725,0.5764698400718882,0.645240097883013,이상,False,False,0.7931183589436489
210404-M210-20km-wp64,normal,-1,0.6664719191547545,0.7323442355302504,0.5701457663448659,0.6639229998619862,이상,False,False,0.7931183589436489
210404-M210-5km-wp64,normal,-1,0.3271942343789994,0.6532671991789983,0.5218569737993833,0.5160222421251142,이상,False,False,0.7931183589436489
210404-M210-8km-wp64,normal,-1,0.7259888589957897,0.8005107608165309,0.6710097975323542,0.7393039012850555,심각,True,False,0.7931183589436489
210404-M210-9km-wp64,normal,-1,0.6111124100819694,0.8226707614040518,0.6462385491250429,0.7062735923237244,심각,True,False,0.7931183589436489
210407-OctoRotor_T1,normal,-1,0.24523378307573468,0.34808997053997315,0.09767080744333496,0.24210736537171015,정상,False,False,0.7931183589436489
210407-OctoRotor_T2,normal,-1,0.17834452924135785,0.17880451221017135,0.07969347820850374,0.14893320711902702,정상,False,False,0.7931183589436489
210407-songdo_D,normal,-1,0.21378243224124535,0.39389142512146946,0.2685109091524318,0.30224457246669095,주의,False,False,0.7931183589436489
210407-songdo_D_C,normal,-1,0.5767110501094376,0.7073338609870825,0.6023727324058978,0.6366586791494336,이상,False,False,0.7931183589436489
210407-songdo_D_C_2,normal,-1,0.45199043926767746,0.5892720035002056,0.5955228942923871,0.5499628014681016,이상,False,False,0.7931183589436489
210407-songdo_hone,normal,-1,0.246810473193591,0.3376783657917648,0.3587840859704249,0.3167497140659107,주의,False,False,0.7931183589436489
210408-songdo_home2,normal,-1,0.6806100048957022,0.6328710130959452,0.3594722566661081,0.5651730837069211,이상,False,False,0.7931183589436489
210409-E_T_01,normal,-1,0.2133582031791808,0.10677722038756643,0.09426594989186181,0.13499813407633937,정상,False,False,0.7931183589436489
210409-E_T_02,normal,-1,0.25047908582179773,0.22857375404924996,0.1091116134944214,0.19930671141456574,정상,False,False,0.7931183589436489
210409-E_T_03,normal,3,0.10306722655992956,0.08084447566763486,0.07038061831302266,0.08437214372893961,정상,False,False,0.14560981214036464
210409-Eoseom1,normal,-1,0.3228778657150571,0.41455986245674625,0.27781164965934263,0.3460307995950184,주의,False,False,0.7931183589436489
210409-Eoseom1_2,normal,-1,0.15152181108298465,0.10867984351083282,0.11113683673982354,0.12226953175117558,정상,False,False,0.7931183589436489
210409-Eoseom1_3,normal,-1,0.3501888135953998,0.15802574789076096,0.1413852603524677,0.21068252134066462,정상,False,False,0.7931183589436489
210409-Eoseom2,normal,-1,0.3099048647928169,0.4071520050244135,0.266122940441883,0.3356691435801754,주의,False,False,0.7931183589436489
210409-Eoseom2_1,normal,-1,0.3707883378732216,0.24624711500486973,0.14760326641781948,0.2540163272892602,정상,False,False,0.7931183589436489
210409-Eoseom2_2,normal,-1,0.18751831709006647,0.16009403230318286,0.11190801368142014,0.15386551215271912,정상,False,False,0.7931183589436489
210409-Eoseom2_3,normal,2,0.11317100545472075,0.03456360784397794,0.07903202368394524,0.07148635187919097,정상,False,False,0.13720655999917084
210409-Eoseom3,normal,-1,0.32480621848164093,0.4689995175319197,0.3047672644978822,0.37647185190662485,주의,False,False,0.7931183589436489
210409-Eoseom3_1,normal,-1,0.28012938096814954,0.2694068323116172,0.15631112563132896,0.23869488490449042,정상,False,False,0.7931183589436489
210409-Eoseom3_2,normal,-1,0.278474162322465,0.16275218296966876,0.11752051957385616,0.18389927775676385,정상,False,False,0.7931183589436489
210409-Eoseom3_3,normal,-1,0.20714438814390104,0.2487100925267175,0.11899961014874381,0.19732723649848044,정상,False,False,0.7931183589436489
210409-Eoseom4,normal,-1,0.2255778952719685,0.3773578561923141,0.25137295114640995,0.29402839640243916,정상,False,False,0.7931183589436489
210409-Eoseom4_1,normal,-1,0.20191299678972827,0.28762620325893407,0.25443641185495935,0.2519553038969799,정상,False,False,0.7931183589436489
210409-Eoseom4_2,normal,2,0.17932952127248428,0.07504451249551536,0.06998851720031443,0.10481321654004574,정상,False,False,0.13720655999917084
210409-Eoseom4_3,normal,3,0.12599673774854497,0.10689827419259446,0.07675655790832966,0.10358529837410017,정상,False,False,0.14560981214036464
210409-eoseom1,normal,-1,0.28747394219746863,0.30644497434436424,0.09923667457168504,0.23859117476849181,정상,False,False,0.7931183589436489
210409-eoseom1_1,normal,-1,0.3090569940917797,0.2839310031195389,0.24323898214278583,0.27926119411818523,정상,False,False,0.7931183589436489
210410-E_T_04,normal,3,0.09990756172824346,0.06184790267325213,0.058867041584640574,0.07237154206316607,정상,False,False,0.14560981214036464
210412-yeo_1,normal,9,0.1474822347116566,0.14532586812323756,0.030709775179698248,0.11158795021670148,정상,False,False,0.25308432567788147
210414-yt_1,normal,6,0.19437215899903604,0.3143597880383161,0.015757796814520716,0.18878290195939346,정상,False,True,0.16973038191331263
210414-yt_1_1,normal,8,0.07306912182162054,0.07491569177180601,0.009495447198570282,0.05473564741477965,정상,False,False,0.14932936830283752
